#GBE_ID	GBE_N	GBE_NAME	PATH
BIN20463	1832	Ever_heard_an_un-real_voice	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20463.phe
BIN20466	588	Ever_prescribed_a_medication_for_unusual_or_psychotic_experiences	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20466.phe
BIN20468	850	Ever_believed_in_an_un-real_conspiracy_against_self	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20468.phe
BIN20471	3478	Ever_seen_an_un-real_vision	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20471.phe
BIN20474	757	Ever_believed_in_un-real_communications_or_signs	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20474.phe
BIN20477	1124	Ever_talked_to_a_health_professional_about_unusual_or_psychotic_experiences	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20477.phe
BIN20480	4656	Ever_self-harmed	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20480.phe
BIN20481	394	Self-harmed_in_past_year	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20481.phe
BIN20483	2433	Ever_attempted_suicide	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20483.phe
BIN20486	3168	Contemplated_self-harm_in_past_year	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20486.phe
BIN20499	42761	Ever_sought_or_received_professional_help_for_mental_distress	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20499.phe
BIN20500	35911	Ever_suffered_mental_distress_preventing_usual_activities	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20500.phe
BIN20501	4422	Ever_had_period_of_mania_/_excitability	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20501.phe
BIN20502	27566	Ever_had_period_extreme_irritability	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20502.phe
BIN20503	920	Ever_addicted_to_prescription_or_over-the-counter_medication	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20503.phe
BIN20504	390	Ongoing_addiction_or_dependence_to_over-the-counter_medication	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20504.phe
BIN20532	42436	Did_your_sleep_change?	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20532.phe
BIN20533	32132	Trouble_falling_asleep	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20533.phe
BIN20534	8605	Sleeping_too_much	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20534.phe
BIN20535	32163	Waking_too_early	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20535.phe
BIN20538	28953	Worried_most_days_during_period_of_worst_anxiety	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20538.phe
BIN20540	24467	Multiple_worries_during_worst_period_of_anxiety	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20540.phe
BIN20541	31144	Difficulty_stopping_worrying_during_worst_period_of_anxiety	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20541.phe
BIN20542	19236	Stronger_worrying_(than_other_people)_during_period_of_worst_anxiety	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN20542.phe
BIN2090	117191	Seen_doctor_(GP)_for_nerves,_anxiety,_tension_or_depression	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN2090.phe
BIN2100	38883	Seen_a_psychiatrist_for_nerves,_anxiety,_tension_or_depression	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN2100.phe
BIN21024	14944	Ever_diagnosed_with_IBS	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21024.phe
BIN21026	721	Discomfort/pain_occurring_only_during_menstrual_bleed	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21026.phe
BIN21027	34103	Abdominal_discomfort/pain_for_6_months_or_longer	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21027.phe
BIN21035	35332	Currently_(in_last_3_months)_suffer_from_abdominal_pain	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21035.phe
BIN21038	28117	Currently_suffer_from_abdominal_distension	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21038.phe
BIN21062	27407	Ever_been_offered/sought_treatment_for_anxiety	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21062.phe
BIN21063	29536	Ever_been_offered/sought_treatment_for_depression	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21063.phe
BIN21065	17140	Family_history_of_IBS	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21065.phe
BIN21066	3162	Born_by_caesarian_section	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21066.phe
BIN21067	15835	Long-term/recurrent_antibiotics_as_child_or_teenager	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21067.phe
BIN21068	2294	Diagnosed_with_coeliac_disease_or_gluten_sensitivity	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21068.phe
BIN21070	3758	Speed_of_onset_of_IBS_symptoms	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21070.phe
BIN21071	1454	Infectious_illness_diagnosis_status_when_IBS_symptoms_first_began	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21071.phe
BIN21073	1025	Fever_when_IBS_symptoms_first_began	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21073.phe
BIN21074	7518	Diarrhoea_when_IBS_symptoms_first_began	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21074.phe
BIN21075	817	Bloody_diarrhoea_when_IBS_symptoms_first_began	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21075.phe
BIN21076	989	Vomiting_when_IBS_symptoms_first_began	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN21076.phe
BIN2188	109456	Long-standing_illness,_disability_or_infirmity	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN2188.phe
BIN2207	303229	Wears_glasses_or_contact_lenses	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN2207.phe
BIN22126	19546	Doctor_diagnosed_hayfever_or_allergic_rhinitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN22126.phe
BIN22127	10935	Doctor_diagnosed_asthma	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN22127.phe
BIN22128	261	Doctor_diagnosed_emphysema	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN22128.phe
BIN22129	969	Doctor_diagnosed_chronic_bronchitis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN22129.phe
BIN22130	1272	Doctor_diagnosed_COPD_(chronic_obstructive_pulmonary_disease)	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN22130.phe
BIN22133	366	Doctor_diagnosed_sarcoidosis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN22133.phe
BIN22134	760	Doctor_diagnosed_bronchiectasis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN22134.phe
BIN22137	442	Doctor_diagnosed_tuberculosis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN22137.phe
BIN22140	103	Doctor_diagnosed_lung_cancer_(not_mesothelioma)	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN22140.phe
BIN22502	11783	Cough_on_most_days	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN22502.phe
BIN22504	7240	Bring_up_phlegm/sputum/mucus_on_most_days	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN22504.phe
BIN2257	127769	Hearing_difficulty/problems_with_background_noise	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN2257.phe
BIN23050	4524	HSV-1_seropositivity_for_Herpes_Simplex_virus-1	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23050.phe
BIN23051	1021	HSV-2_seropositivity_for_Herpes_Simplex_virus-2	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23051.phe
BIN23052	6146	VZV_seropositivity_for_Varicella_Zoster_Virus	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23052.phe
BIN23053	6266	EBV_seropositivity_for_Epstein-Barr_Virus	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23053.phe
BIN23054	3707	CMV_seropositivity_for_Human_Cytomegalovirus	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23054.phe
BIN23055	6030	HHV-6_overall_seropositivity_for_Human_Herpesvirus-6	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23055.phe
BIN23056	5150	HHV-6A_seropositivity_for_Human_Herpesvirus-6	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23056.phe
BIN23057	5224	HHV-6B_seropositivity_for_Human_Herpesvirus-6	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23057.phe
BIN23058	6302	HHV-7_seropositivity_for_Human_Herpesvirus-7	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23058.phe
BIN23059	491	KSHV_seropositivity_for_Kaposi's_Sarcoma-Associated_Herpesvirus	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23059.phe
BIN23062	1769	T._gondii_seropositivity_for_Toxoplasma_gondii	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23062.phe
BIN23063	102	HTLV-1_seropositivity_for_Human_T-Lymphotropic_Virus_1	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23063.phe
BIN23065	6336	BKV_seropositivity_for_Human_Polyomavirus_BKV	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23065.phe
BIN23066	3763	JCV_seropositivity_for_Human_Polyomavirus_JCV	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23066.phe
BIN23067	4388	MCV_seropositivity_for_Merkel_Cell_Polyomavirus	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23067.phe
BIN23068	282	HPV_16_Definition_I_seropositivity_for_Human_Papillomavirus_type-16	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23068.phe
BIN23069	154	HPV_18_seropositivity_for_Human_Papillomavirus_type-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23069.phe
BIN23070	1307	C._trachomatis_Definition_I_seropositivity_for_Chlamydia_trachomatis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23070.phe
BIN23071	175	C._trachomatis_Definition_II_seropositivity_for_Chlamydia_trachomatis	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23071.phe
BIN23073	1084	H._pylori_Definition_I_seropositivity_for_Helicobacter_pylori	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23073.phe
BIN23074	1900	H._pylori_Definition_II_seropositivity_for_Helicobacter_pylori	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23074.phe
BIN23075	308	HPV_16_Definition_II_seropositivity_for_Human_Papillomavirus_type-16	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001440/27645/phe/BIN23075.phe
BIN2316	337150	Wheeze_or_whistling_in_the_chest_in_last_year	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/10137/phe/BIN2316.phe
BIN2335	337149	Chest_pain_or_discomfort	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/10137/phe/BIN2335.phe
BIN2415	100818	Had_major_operations	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN2415.phe
BIN2443	16594	Diabetes_diagnosed_by_doctor	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN2443.phe
BIN2453	27556	Cancer_diagnosed_by_doctor	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN2453.phe
BIN2463	33631	Fractured/broken_bones_in_last_5_years	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN2463.phe
BIN2473	69970	Other_serious_medical_condition/disability_diagnosed_by_doctor	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN2473.phe
BIN2774	56353	Ever_had_stillbirth,_spontaneous_miscarriage_or_termination	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN2774.phe
BIN2814	71759	Ever_used_hormone-replacement_therapy_(HRT)	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN2814.phe
BIN3081	220613	Foot_measured_for_bone_density	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN3081.phe
BIN3393	11152	Hearing_aid_user	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN3393.phe
BIN3404	53872	Neck/shoulder_pain_for_3+_months	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN3404.phe
BIN3414	30383	Hip_pain_for_3+_months	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN3414.phe
BIN3571	59447	Back_pain_for_3+_months	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN3571.phe
BIN3591	13542	Ever_had_hysterectomy_(womb_removed)	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN3591.phe
BIN3606	9178	Chest_pain_or_discomfort_walking_normally	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN3606.phe
BIN3616	16017	Chest_pain_due_to_walking_ceases_when_standing_still	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN3616.phe
BIN3741	15771	Stomach/abdominal_pain_for_3+_months	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN3741.phe
BIN3773	57840	Knee_pain_for_3+_months	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN3773.phe
BIN3799	30496	Headaches_for_3+_months	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN3799.phe
BIN4041	645	Gestational_diabetes_only	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN4041.phe
BIN4067	2948	Facial_pains_for_3+_months	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN4067.phe
BIN4093	312	Fractured_heel_(left)	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN4093.phe
BIN4096	383	Fractured_heel_(right)	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN4096.phe
BIN4598	70781	Ever_depressed_for_a_whole_week	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN4598.phe
BIN4631	47214	Ever_unenthusiastic/disinterested_for_a_whole_week	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN4631.phe
BIN4642	6932	Ever_manic/hyper_for_2_days	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN4642.phe
BIN4653	22674	Ever_highly_irritable/argumentative_for_2_days	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN4653.phe
BIN4728	29746	Leg_pain_on_walking	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN4728.phe
BIN4792	107	Cochlear_implant	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN4792.phe
BIN5181	7161	Ever_had_eye_surgery	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN5181.phe
BIN5324	1989	Ever_had_cataract_surgery	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN5324.phe
BIN5325	1830	Ever_had_refractive_laser_eye_surgery	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN5325.phe
BIN5326	118	Ever_had_surgery_for_glaucoma_or_high_eye_pressure	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN5326.phe
BIN5327	262	Ever_had_laser_treatment_for_glaucoma_or_high_eye_pressure	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN5327.phe
BIN5328	150	Ever_had_corneal_graft_surgery	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN5328.phe
BIN5452	17998	Leg_pain_when_standing_still_or_sitting	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN5452.phe
BIN5463	9380	Leg_pain_in_calf/calves	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN5463.phe
BIN5474	19484	Leg_pain_when_walking_uphill_or_hurrying	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN5474.phe
BIN5485	16361	Leg_pain_when_walking_normally	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN5485.phe
BIN5496	5766	Leg_pain_when_walking_ever_disappears_while_walking	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN5496.phe
BIN5529	1036	Surgery_on_leg_arteries_(other_than_for_varicose_veins)	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN5529.phe
BIN806	337151	Job_involves_mainly_walking_or_standing	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/physical_activity/phe/BIN806.phe
BIN816	337151	Job_involves_heavy_manual_or_physical_work	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/physical_activity/phe/BIN816.phe
BIN826	337151	Job_involves_shift_work	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/physical_activity/phe/BIN826.phe
BIN_FC10001259	31369	Smoking/smokers_in_household	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC10001259.phe
BIN_FC10001677	182996	Breastfed_as_a_baby	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC10001677.phe
BIN_FC10001767	4609	Adopted_as_a_child	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC10001767.phe
BIN_FC10001777	7389	Part_of_a_multiple_birth	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC10001777.phe
BIN_FC10001787	89373	Maternal_smoking_around_birth	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC10001787.phe
BIN_FC10001797	76102	Father_still_alive	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC10001797.phe
BIN_FC10001835	130985	Mother_still_alive	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC10001835.phe
BIN_FC10001920	151574	Mood_swings	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC10001920.phe
BIN_FC10001930	144545	Miserableness	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC10001930.phe
BIN_FC10001940	92929	Irritability	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC10001940.phe
BIN_FC10001950	185019	Sensitivity_/_hurt_feelings	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC10001950.phe
BIN_FC10001960	137284	Fed-up_feelings	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC10001960.phe
BIN_FC10001970	79710	Nervous_feelings	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC10001970.phe
BIN_FC10001980	189254	Worrier_/_anxious_feelings	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC10001980.phe
BIN_FC10001990	57630	Tense_/_'highly_strung'	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC10001990.phe
BIN_FC10002000	158258	Worry_too_long_after_embarrassment	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC10002000.phe
BIN_FC10002010	71402	Suffer_from_'nerves'	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC10002010.phe
